Date_Key,Product_Key,Geography_Key,Sales_Fact,Sales_Plan,Ad_Spend,Impressions,Conversion_Rate,Net_Profit_Raw
20250422,5,111,5780.56,5972.23,667.21,180390.0,0.0416,1078.12
20250423,2,114,5283.34,5872.19,546.09,189812.0,0.0162,1220.11
20250424,1,118,5385.0,5613.13,777.62,247954.0,0.0162,749.59
20250425,3,119,5031.73,5442.79,450.98,275638.0,0.0144,1018.84
20250426,5,102,5358.64,5717.5,639.75,130292.0,0.0151,1402.0
20250427,3,106,5048.95,5653.41,499.5,284350.0,0.005,1483.09
20250428,4,103,5527.75,5761.29,559.73,285691.0,0.0241,923.41
20250429,1,118,5028.53,5662.05,386.08,296927.0,0.0115,1565.12
20250430,3,116,5398.21,5329.13,515.5,294803.0,0.005,1523.67
20250501,4,109,5191.3,5648.86,503.96,143265.0,0.0275,1555.32
20250502,2,120,5765.19,5661.25,695.65,113966.0,0.0092,1067.05
20250503,4,116,5172.65,5844.91,745.19,103716.0,0.0166,872.01
20250504,1,118,4307.97,5574.29,357.27,121076.0,0.0347,728.19
20250505,2,120,5821.54,6045.37,315.64,248220.0,0.0059,1238.48
20250506,1,120,4733.76,5322.96,471.62,242342.0,0.005,1130.16
20250507,2,116,4855.76,5963.14,507.17,269331.0,0.0227,1164.48
20250508,1,111,4880.78,5651.61,326.25,210210.0,0.0315,1408.73
20250509,5,116,5861.76,5863.91,738.85,89412.0,0.005,1471.85
20250510,4,106,4102.6,5703.44,609.21,95936.0,0.0241,946.85
20250511,4,114,6735.16,5910.83,973.75,131253.0,0.0258,1586.67
20250512,5,120,5690.13,5600.84,396.66,178383.0,0.005,1781.99
20250513,2,109,5269.51,5453.95,724.75,197927.0,0.028,1192.95
20250514,4,116,5126.19,5953.1,617.45,86904.0,0.0288,1197.22
20250515,5,110,5292.13,5641.6,504.79,162371.0,0.0169,848.74
20250516,3,114,5405.6,5703.86,562.51,124670.0,0.0325,1130.68
20250517,5,117,5463.3,5901.71,737.33,241031.0,0.0314,638.66
20250518,3,115,5414.12,5443.56,530.66,194325.0,0.021,1332.5
20250519,1,108,5176.7,5764.2,452.03,193035.0,0.0155,1263.3
20250520,1,110,5028.81,5522.25,499.49,172217.0,0.0103,1267.2
20250521,1,108,5047.38,5608.89,544.68,292853.0,0.0196,1335.81
20250522,3,103,5021.08,5644.85,345.99,123835.0,0.0257,1554.62
20250523,1,119,5680.91,5325.39,795.84,217294.0,0.0168,671.19
20250524,4,109,5406.27,5464.68,634.8,260154.0,0.005,727.46
20250525,4,116,3634.75,5885.65,411.91,145601.0,0.0327,1017.5
20250526,4,109,5428.32,5787.64,325.43,308361.0,0.0219,1723.48
20250527,5,112,5193.14,5592.82,573.41,166225.0,0.0162,1173.93
20250528,3,101,5081.8,5648.9,315.56,182261.0,0.0286,1575.12
20250529,2,110,4892.26,5536.33,283.11,92872.0,0.0352,1406.76
20250530,5,105,5643.93,5861.38,579.81,239331.0,0.005,1568.47
20250531,3,115,5550.98,5544.86,501.13,155258.0,0.0243,1339.15
20250601,5,113,4686.1,5626.16,510.23,104097.0,0.0057,1173.23
20250602,1,112,5271.37,5803.83,310.6,208240.0,0.025,1519.69
20250603,4,105,4577.31,5413.98,426.14,178304.0,0.0213,1340.03
20250604,1,104,4368.62,5876.03,294.79,80445.0,0.0264,1172.11
20250605,1,103,4740.34,5252.98,704.94,220045.0,0.015,492.05
20250606,5,102,5480.17,5879.8,581.53,236030.0,0.005,1340.23
20250607,3,108,5520.79,5474.12,655.56,129770.0,0.0155,826.97
20250608,4,108,5296.03,5494.89,437.14,191317.0,0.0241,1011.43
20250609,2,115,5397.28,5160.2,321.0,255910.0,0.0302,1067.13
20250610,3,112,5288.07,5442.02,780.45,205307.0,0.0083,708.05
20250611,4,109,4704.48,5319.78,369.89,154293.0,0.0303,1046.44
20250612,3,114,5236.42,5400.98,483.74,154502.0,0.0135,938.01
20250613,5,110,5415.9,5489.81,622.75,230001.0,0.0236,1482.16
20250614,2,116,5388.09,5703.59,282.71,308521.0,0.0149,1498.46
20250615,3,109,5600.64,5548.32,733.83,253309.0,0.0218,675.36
20250616,1,114,5355.58,5563.1,555.15,98348.0,0.0289,968.83
20250617,4,104,5172.4,5277.24,402.53,184814.0,0.0077,919.99
20250618,1,115,5527.0,5314.97,310.4,304466.0,0.0132,1254.04
20250619,2,120,4973.93,5845.65,329.52,95752.0,0.0218,1007.31
20250620,1,120,4541.52,5333.66,633.56,270218.0,0.044,701.74
20250621,4,103,4896.2,5806.75,580.7,282551.0,0.0114,819.24
20250622,5,108,4600.57,5421.71,345.0,85213.0,0.0404,1134.19
20250623,2,112,4630.73,5465.61,261.91,263968.0,0.04,948.4
20250624,3,112,4891.37,5674.06,582.37,153300.0,0.019,768.84
20250625,4,101,4562.74,5709.22,489.31,241880.0,0.017,758.22
20250626,4,109,4800.3,5427.55,434.2,162381.0,0.0131,1001.32
20250627,4,109,4002.83,5366.95,345.69,139453.0,0.0193,1072.56
20250628,3,104,5051.65,5428.32,362.11,219954.0,0.0059,1631.55
20250629,4,112,4940.99,5502.02,577.9,246316.0,0.0192,705.04
20250630,2,117,4527.25,5607.64,665.81,74792.0,0.035,747.06
20250701,5,101,5260.84,5425.19,355.48,219335.0,0.0139,1513.58
20250702,1,119,5395.45,5543.11,591.94,126270.0,0.0176,1445.54
20250703,1,110,4118.35,5742.02,380.61,125889.0,0.005,754.29
20250704,2,112,4536.26,5485.65,429.44,139075.0,0.0237,815.86
20250705,5,102,4528.57,5466.79,341.52,163516.0,0.0226,916.62
20250706,5,120,4438.73,5095.77,588.19,133322.0,0.0206,757.8
20250707,4,115,5318.99,4868.53,524.06,105482.0,0.0178,1311.51
20250708,4,115,4802.94,5467.51,501.14,103519.0,0.0171,1200.97
20250709,2,107,4763.22,5366.06,383.33,78616.0,0.025,1515.85
20250710,3,118,3889.2,5277.29,265.17,140638.0,0.0197,804.2
20250711,4,113,5204.53,5424.21,304.94,301603.0,0.0231,1708.62
20250712,3,112,4262.91,5358.71,517.57,86134.0,0.0221,784.27
20250713,2,107,4908.26,5591.67,341.73,282627.0,0.0312,1250.45
20250714,4,113,5012.77,5378.71,596.56,240619.0,0.0268,1012.52
20250715,5,105,5550.23,5207.5,494.18,242475.0,0.0219,954.39
20250716,4,109,4211.35,5550.37,385.66,185457.0,0.0352,1278.91
20250717,2,102,3351.9,5304.39,324.86,174978.0,0.0242,627.05
20250718,3,107,4949.52,5448.66,429.47,98057.0,0.033,1511.69
20250719,1,117,5753.82,5243.44,345.59,216999.0,0.0261,1923.01
20250720,2,108,5469.06,5204.58,442.79,253595.0,0.005,1392.23
20250721,2,116,4950.47,5347.04,576.1,204984.0,0.033,1357.25
20250722,5,112,4595.93,5328.48,535.79,241172.0,0.0214,758.55
20250723,1,105,5241.45,5417.64,412.1,95668.0,0.0195,1268.13
20250724,3,107,4347.31,5263.76,417.39,200331.0,0.0228,1302.6
20250725,3,101,5068.5,4946.08,351.47,197830.0,0.0166,1645.14
20250726,3,107,5079.34,5222.71,360.82,162855.0,0.0223,1204.12
20250727,5,106,5353.04,5463.99,279.99,162263.0,0.0141,1213.95
20250728,4,109,6199.15,5241.78,865.86,266176.0,0.0327,1206.7
20250729,4,112,5011.96,5248.05,356.2,276133.0,0.0189,1231.65
20250730,3,107,4557.75,5490.73,331.59,170131.0,0.0162,944.7
20250731,4,110,4795.98,5147.25,373.9,249931.0,0.0108,1105.3
20250801,5,105,3920.82,4977.34,246.0,129768.0,0.0227,1190.14
20250802,3,101,4454.65,5250.08,507.5,87346.0,0.0219,864.72
20250803,1,104,4594.06,5181.74,264.22,81626.0,0.0239,1140.45
20250804,2,114,4533.42,5081.76,287.51,78474.0,0.0097,1026.66
20250805,1,113,4868.45,5236.43,557.32,156310.0,0.005,936.66
20250806,3,116,4377.94,5366.36,367.6,132107.0,0.0263,747.08
20250807,4,114,5346.59,5262.83,645.84,252932.0,0.0348,1334.57
20250808,1,112,4783.17,5322.77,505.78,231634.0,0.0097,725.1
20250809,4,116,4775.47,5620.81,361.04,82560.0,0.0359,1163.52
20250810,3,102,4613.28,5186.38,530.91,115104.0,0.0228,849.41
20250811,1,102,4852.0,5307.52,299.02,132662.0,0.0199,1569.39
20250812,1,114,5184.2,5146.97,537.3,205515.0,0.016,1240.43
20250813,1,111,4335.39,5076.58,406.29,93225.0,0.0062,827.53
20250814,4,112,4437.27,5125.98,340.73,93304.0,0.0299,963.66
20250815,5,106,4611.9,5144.39,509.16,265048.0,0.0122,1307.83
20250816,4,105,4088.34,5309.29,560.65,209279.0,0.0122,739.49
20250817,5,114,4349.22,5704.54,651.91,100595.0,0.0299,1030.19
20250818,3,120,4518.38,5088.93,500.53,150442.0,0.005,631.87
20250819,3,105,5191.4,5146.3,469.67,160949.0,0.005,908.16
20250820,1,112,4883.27,5214.56,354.14,247070.0,0.0198,1583.73
20250821,5,106,4846.64,5303.99,366.94,183976.0,0.0229,947.48
20250822,4,104,5173.22,5275.26,506.69,107361.0,0.0248,849.14
20250823,3,103,4677.09,5477.17,405.63,225691.0,0.017,1217.17
20250824,5,117,4939.08,4732.96,698.29,162298.0,0.0453,744.29
20250825,5,118,4690.39,4738.82,407.26,125851.0,0.0177,1157.85
20250826,3,115,4872.91,5115.08,425.62,155433.0,0.0177,1044.61
20250827,5,109,4447.16,5431.85,392.92,166320.0,0.012,1158.93
20250828,2,115,3517.51,4897.48,470.16,107074.0,0.0212,766.65
20250829,4,118,4668.24,4607.39,537.22,120841.0,0.0261,1032.87
20250830,1,111,5445.29,5321.54,606.7,179328.0,0.032,1452.52
20250831,1,115,5195.64,5254.52,433.39,82417.0,0.0051,997.12
20250901,1,106,5213.93,4986.32,687.15,259458.0,0.0175,1125.71
20250902,2,107,5348.08,5005.91,287.92,121361.0,0.0245,1530.31
20250903,3,104,4773.21,5007.82,654.31,81029.0,0.0259,614.85
20250904,4,108,4826.48,5222.71,488.8,214375.0,0.0201,1082.25
20250905,5,101,4418.03,5074.28,396.85,220138.0,0.0254,1009.68
20250906,4,120,4567.93,5297.38,455.5,235807.0,0.0119,716.29
20250907,5,101,5033.05,4626.76,587.57,187269.0,0.0356,756.21
20250908,5,107,5326.39,5025.52,273.12,129120.0,0.0299,1722.04
20250909,5,102,4654.09,4970.99,638.33,224212.0,0.0066,892.95
20250910,2,113,4498.18,5144.33,425.86,209107.0,0.0092,718.05
20250911,4,119,4723.08,5087.49,398.14,123188.0,0.0095,1227.28
20250912,3,116,5023.05,5354.26,320.59,279550.0,0.0268,1408.67
20250913,4,115,4000.24,4822.52,375.81,78792.0,0.0072,1107.26
20250914,4,109,3573.89,5203.28,356.07,211649.0,0.0167,1012.2
20250915,3,101,4446.61,5305.73,401.82,238833.0,0.0245,883.05
20250916,4,113,4111.51,5565.38,484.61,188946.0,0.0193,685.1
20250917,5,104,4467.88,5097.79,411.45,255758.0,0.0226,726.29
20250918,5,107,4648.23,5259.22,679.3,220810.0,0.0093,640.74
20250919,1,110,4495.76,4833.85,494.21,105968.0,0.0259,1139.99
20250920,3,117,5448.98,4716.62,712.44,190153.0,0.0139,1434.36
20250921,1,116,4886.56,5364.47,297.77,89022.0,0.0168,934.54
20250922,5,116,4873.97,5195.0,437.34,158573.0,0.0224,1263.35
20250923,3,111,5035.48,5432.51,421.39,243577.0,0.021,1357.16
20250924,4,105,4155.69,4922.94,444.44,134603.0,0.0202,653.11
20250925,1,107,5245.49,5302.51,713.97,156647.0,0.0125,923.86
20250926,1,101,4688.97,5573.3,271.18,195957.0,0.017,1453.28
20250927,5,105,5063.11,5284.6,289.9,274670.0,0.02,1060.11
20250928,4,107,4193.06,5257.2,566.2,71874.0,0.0062,486.24
20250929,4,119,3953.32,5204.93,281.81,127875.0,0.0154,1248.12
20250930,5,109,5140.45,4890.48,600.79,113711.0,0.0239,790.54
20251001,5,112,4921.12,5477.32,513.21,227803.0,0.0072,1166.97
20251002,5,117,4283.4,5085.69,570.93,84630.0,0.0316,805.71
20251003,3,104,4301.19,5310.52,268.86,193194.0,0.0327,861.4
20251004,3,115,5300.44,4898.89,333.81,147766.0,0.0075,1012.47
20251005,3,112,4144.82,4977.59,438.03,99274.0,0.0336,1056.9
20251006,4,115,5562.76,5502.59,804.59,317833.0,0.0186,1242.91
20251007,3,113,4293.12,5148.31,392.82,67976.0,0.0242,1272.58
20251008,4,109,5064.72,5510.74,418.82,175746.0,0.015,1180.27
20251009,1,116,4583.42,5206.86,507.24,73212.0,0.0292,1316.77
20251010,5,101,5051.62,4856.65,722.61,185706.0,0.0241,985.92
20251011,1,116,4480.38,5406.09,598.99,168225.0,0.0119,1143.84
20251012,5,115,4673.54,5112.45,698.92,137752.0,0.0083,886.42
20251013,4,116,4778.0,5373.03,249.68,100086.0,0.0054,1632.9
20251014,1,114,4259.15,5241.31,261.03,136026.0,0.0219,909.03
20251015,3,102,5133.47,4930.74,569.54,232299.0,0.0257,1322.34
20251016,2,112,4509.36,5275.42,595.5,226405.0,0.0265,986.17
20251017,3,106,4654.68,5685.12,365.51,180992.0,0.0188,888.89
20251018,5,110,4274.92,5347.9,316.01,177591.0,0.0084,915.42
20251019,4,118,3494.14,5241.34,449.69,83956.0,0.0132,833.16
20251020,5,110,4683.12,5471.56,260.56,130799.0,0.0315,1562.18
20251021,4,110,5988.36,5302.39,520.62,133452.0,0.0152,1231.87
20251022,5,103,5177.88,5306.04,520.8,135755.0,0.0214,1246.9
20251023,1,105,4779.58,5049.8,506.8,120063.0,0.0092,855.8
20251024,2,113,4661.49,5319.0,572.72,178886.0,0.0234,980.52
20251025,3,116,4808.01,5483.54,411.01,193864.0,0.0154,1262.66
20251026,4,116,5074.27,5113.57,564.61,291885.0,0.0305,1121.67
20251027,5,117,4214.35,5570.13,457.42,100304.0,0.0277,755.12
20251028,4,103,5366.06,5271.45,562.16,235438.0,0.015,858.06
20251029,4,109,5170.84,5116.91,589.73,267729.0,0.0187,1440.01
20251030,2,113,5176.6,5498.78,393.14,208156.0,0.0145,1270.53
20251031,4,112,5041.2,5246.8,294.73,133467.0,0.0058,1696.92
